JD,Magnitude
2451783.366,3.7
2451783.5764,3.5
2451783.625,4.2
2451783.7153,4.1
2451783.7299,4.1
2451784.2986,4.2
2451784.3285,4.0
2451784.3972,4.7
2451784.6035,4.3
2451785.3285,4.3
2451785.5438,4.2
2451785.6014,4.5
2451786.3125,4.0
2451786.3542,4.1
2451786.4174,4.0
2451786.4931,3.8
2451786.5347,4.2
2451786.5944,4.1
2451787.3285,3.4
2451787.3333,3.5
2451787.5618,3.4
2451787.5965,3.5
2451788.2951,3.5
2451788.5368,3.7
2451788.566,3.7
2451789.2951,3.5
2451789.4167,3.9
2451789.5764,4.0
2451789.6215,3.7
2451790.4674,4.6
2451790.7854,4.0
2451791.3201,4.1
2451791.363,4.2
2451791.502,4.1
2451791.6375,4.1
2451792.3021,4.3
2451792.403,4.5
2451792.406,4.2
2451792.5319,4.5
2451792.6215,3.7
2451793.3264,3.5
2451793.4,4.1
2451793.5188,4.1
2451793.6,3.6
2451794.3097,3.6
2451794.428,3.8
2451794.5194,3.7
2451794.6042,3.5
2451795.3111,3.4
2451795.3819,3.7
2451795.5,3.5
2451795.5764,3.8
2451796.2972,3.5
2451796.384,3.9
2451796.401,3.9
2451797.3146,3.6
2451797.4097,4.0
2451797.5333,4.2
2451798.3285,4.0
2451798.3681,4.0
2451798.5236,4.6
2451798.5563,4.2
2451799.3347,4.0
2451799.346,4.3
2451799.609,4.5
2451801.5201,3.9
2451802.3632,3.6
2451802.5417,3.9
2451802.5486,4.0
2451803.5,4.3
2451803.5125,3.7
2451803.6535,4.0
2451804.5,3.5
2451804.5083,4.0
2451804.5694,3.8
2451804.6306,4.2
2451805.5056,4.4
2451806.3264,4.2
2451806.438,3.8
2451807.3264,4.4
2451808.31,3.9
2451808.3333,4.0
2451808.4972,3.7
2451808.5125,3.6
2451809.2729,3.5
2451809.2924,3.6
2451809.2951,3.7
2451809.3063,3.5
2451809.309,3.8
2451809.3799,3.6
2451809.4917,3.5
2451809.497,3.8
2451809.6,3.7
2451810.2645,4.1
2451810.2847,3.9
2451810.2896,3.6
2451810.3569,3.6
2451810.5,3.5
2451811.2854,4.0
2451811.3035,3.9
2451811.3056,3.9
2451811.3188,4.2
2451811.3486,3.7
2451811.3521,3.9
2451811.356,4.1
2451811.4271,3.9
2451811.5583,4.1
2451812.2813,3.6
2451812.2917,4.1
2451812.3258,4.2
2451812.4097,4.0
2451812.6563,4.0
2451813.2646,4.3
2451813.2778,4.3
2451813.316,4.3
2451813.6826,4.3
2451814.2896,4.5
2451814.2973,4.1
2451814.313,4.4
2451814.3229,4.3
2451814.4583,4.1
2451814.52,3.7
2451814.6764,4.5
2451815.2785,3.8
2451815.2917,4.1
2451815.3569,3.7
2451815.5,3.5
2451815.5167,3.6
2451815.534,4.0
2451815.6021,3.6
2451816.2569,3.9
2451816.2583,3.4
2451816.308,3.7
2451816.5,3.5
2451816.525,3.6
2451816.6028,3.5
2451817.275,3.6
2451817.3021,3.9
2451817.4939,3.8
2451817.5,3.9
2451817.5972,3.7
2451818.3125,3.7
2451818.3333,3.7
2451818.4868,4.1
2451818.5,3.5
2451819.2778,4.1
2451819.2889,3.9
2451819.3146,4.1
2451819.4854,4.4
2451820.318,4.1
2451820.3542,4.2
2451821.2438,4.2
2451821.5396,4.4
2451821.6299,4.3
2451822.2715,3.8
2451822.3333,3.9
2451822.5174,4.0
2451823.2521,3.4
2451823.455,3.7
2451823.5847,3.8
2451825.3319,3.9
2451826.365,4.2
2451826.6778,4.2
2451827.6354,4.3
2451828.25,4.1
2451828.29,4.1
2451829.3681,3.8
2451829.4757,4.2
2451829.6021,4.1
2451830.2576,3.4
2451830.2847,3.7
2451830.5007,3.9
2451830.6486,3.6
2451831.2403,3.6
2451831.282,3.8
2451831.2986,3.8
2451831.4819,3.9
2451831.6799,3.9
2451832.2847,3.8
2451832.4715,3.8
2451832.5458,4.0
2451833.2236,3.9
2451833.3299,3.9
2451833.5083,4.1
2451833.6431,4.1
2451834.2382,4.2
2451834.3021,4.0
2451834.3139,4.1
2451834.3646,4.1
2451834.591,4.3
2451835.5292,4.4
2451836.2743,4.0
2451836.282,4.3
2451836.3049,4.1
2451836.5306,4.1
2451837.1988,3.6
2451837.281,3.7
2451837.4792,3.7
2451837.6021,3.6
2451837.6479,3.5
2451838.191,3.8
2451838.2347,3.6
2451838.2451,3.9
2451838.3021,3.7
2451838.356,3.7
2451838.4688,3.7
2451838.5451,4.1
2451839.191,4.0
2451839.2861,3.9
2451839.3187,3.8
2451839.3194,3.7
2451839.5188,3.8
2451839.5556,4.0
2451840.2611,3.8
2451840.2639,3.9
2451840.2652,3.7
2451840.4563,4.2
2451841.225,4.0
2451841.2381,4.1
2451841.26,4.0
2451841.334,4.1
2451841.4646,4.4
2451841.5854,4.2
2451842.234,4.3
2451842.2882,4.1
2451842.5104,4.3
2451842.6,4.3
2451843.2076,4.1
2451843.2083,4.2
2451843.5229,4.2
2451843.5368,4.3
2451844.191,4.0
2451844.2076,3.6
2451844.4979,3.5
2451845.5264,3.6
2451846.2917,3.7
2451846.2979,3.9
2451846.357,3.9
2451846.5653,3.6
2451846.6056,3.7
2451847.166,3.8
2451847.2333,3.9
2451847.3542,4.0
2451847.4986,3.7
2451848.316,4.1
2451849.1646,4.3
2451849.1875,4.4
2451850.1667,4.0
2451850.2222,4.5
2451850.2319,4.1
2451850.239,4.2
2451850.241,4.1
2451850.2813,4.4
2451850.2917,4.1
2451850.348,4.1
2451850.6486,4.1
2451851.5292,3.9
2451852.1778,3.4
2451852.296,3.8
2451855.4514,4.5
2451856.4514,4.5
2451858.541,3.6
2451859.5292,4.1
2451861.299,3.9
2451861.4667,4.1
2451861.5111,3.6
2451864.45,4.6
2451866.5236,3.2
2451867.2354,3.5
2451867.2701,3.9
2451868.234,4.1
2451868.305,4.0
2451868.4632,3.9
2451872.4389,4.0
2451873.4403,3.6
2451874.2736,3.9
2451878.251,4.1
2451878.2646,4.3
2451880.2284,4.1
2451880.4715,3.8
2451880.5854,3.7
2451881.228,3.5
2451881.4299,3.7
2451881.5,3.5
2451882.457,3.9
2451882.5479,3.7
2451883.262,4.0
2451884.2437,4.1
2451886.4326,4.4
2451888.4535,3.8
2451889.233,3.7
2451891.441,4.4
2451893.5319,4.1
2451894.2146,3.9
2451894.4451,3.9
2451896.2201,3.9
2451896.525,4.0
2451897.5167,3.6
2451898.5611,3.9
2451899.2188,4.0
2451902.1792,3.6
2451909.257,3.9
2451992.9458,4.3
2451994.9486,3.6
2452009.8701,3.6
2452011.9139,3.6
2452013.8403,4.2
2452014.5972,4.0
2452015.9097,4.2
2452016.916,3.5
2452017.9,3.9
2452018.6132,4.4
2452018.909,4.0
2452019.9201,4.2
2452021.8965,4.2
2452022.8924,4.3
2452025.5972,3.9
2452026.6167,4.0
2452026.8944,4.0
2452028.6167,4.4
2452028.8681,4.3
2452030.8986,3.5
2452033.891,3.9
2452034.5396,4.1
2452034.8819,4.2
2452040.4986,3.9
2452041.5785,4.0
2452046.8625,3.8
2452047.8632,3.6
2452048.8236,4.1
2452049.51,3.9
2452052.8972,3.5
2452053.7507,3.9
2452054.4979,3.7
2452055.8813,4.1
2452058.49,4.2
2452059.7556,3.5
2452060.4146,3.7
2452060.466,3.7
2452061.431,3.9
2452063.486,4.2
2452064.472,4.3
2452069.456,3.9
2452069.475,4.1
2452070.45,4.0
2452071.433,4.2
2452073.479,4.0
2452074.4125,3.7
2452075.4097,3.8
2452077.7264,4.2
2452077.7938,3.7
2452078.6632,4.3
2452079.725,3.7
2452080.6778,4.2
2452080.7,4.2
2452081.3903,3.7
2452081.6403,3.5
2452082.4049,3.5
2452082.463,3.8
2452082.7354,3.9
2452083.4007,3.9
2452083.6826,4.1
2452084.4111,4.0
2452084.45,3.9
2452084.6556,4.2
2452085.3993,4.0
2452085.4507,4.0
2452085.7167,4.3
2452086.3979,4.0
2452086.472,4.2
2452086.7722,4.0
2452087.4042,3.9
2452087.48,4.1
2452087.6306,4.5
2452088.3681,3.6
2452088.3972,3.3
2452088.447,3.7
2452088.6417,3.5
2452089.472,3.6
2452089.4771,3.6
2452090.4042,3.9
2452090.433,3.6
2452090.454,3.6
2452090.4764,3.9
2452091.475,3.9
2452092.4167,4.1
2452092.484,4.1
2452093.3875,4.2
2452093.4097,3.9
2452093.423,4.0
2452093.45,4.2
2452094.428,4.2
2452094.6736,4.3
2452095.4028,3.8
2452095.6167,3.7
2452096.6403,3.5
2452096.7708,3.5
2452097.7299,4.1
2452098.4292,3.9
2452098.7534,3.9
2452099.6174,4.1
2452099.7465,3.9
2452100.452,4.4
2452100.6861,4.5
2452101.486,4.3
2452101.7083,4.6
2452102.4021,4.0
2452102.429,3.7
2452102.6,3.9
2452103.3965,3.7
2452103.424,3.7
2452103.5785,3.9
2452104.4667,3.6
2452104.6458,3.7
2452104.7576,3.9
2452105.3979,3.9
2452105.401,3.8
2452105.4111,3.7
2452105.447,3.7
2452105.4625,3.9
2452105.5938,4.1
2452105.6222,4.0
2452106.447,4.2
2452106.479,4.1
2452106.7194,4.2
2452107.425,4.3
2452107.5896,4.2
2452107.7507,4.5
2452108.4174,4.1
2452108.7278,4.2
2452108.7333,4.1
2452109.475,3.8
2452109.6319,4.0
2452109.7423,3.7
2452110.413,3.5
2452110.431,3.8
2452110.5722,3.8
2452110.6,3.6
2452111.3813,3.6
2452111.459,3.7
2452111.6264,3.8
2452111.7395,3.7
2452112.3896,3.8
2452112.4194,3.7
2452112.458,3.9
2452112.6111,3.9
2452112.7431,3.8
2452113.409,4.0
2452113.4118,4.0
2452113.6431,4.1
2452113.75,4.2
2452114.4042,4.0
2452114.418,4.3
2452114.439,4.4
2452114.6063,4.2
2452114.7035,4.2
2452114.7291,4.3
2452115.408,4.2
2452115.6146,4.4
2452116.4313,4.0
2452116.462,3.9
2452117.3021,3.6
2452117.465,3.5
2452117.6,3.5
2452117.752,3.9
2452118.3125,3.6
2452118.4125,3.9
2452118.4354,3.6
2452118.451,3.8
2452119.2778,3.8
2452119.3514,4.0
2452119.46,3.8
2452119.7604,4.0
2452120.3021,3.9
2452120.401,4.0
2452120.4132,4.7
2452120.438,4.2
2452120.5924,3.9
2452121.3125,4.2
2452121.3903,4.1
2452121.493,4.3
2452121.5875,4.0
2452122.2708,4.3
2452122.3354,4.5
2452122.442,4.3
2452122.6,3.5
2452123.5965,4.2
2452124.7708,3.8
2452125.3611,3.6
2452126.494,3.7
2452126.7256,3.7
2452127.2917,3.8
2452127.3708,4.0
2452128.3438,4.0
2452128.3667,4.1
2452129.2604,4.3
2452129.325,3.9
2452129.366,4.0
2452129.3729,4.3
2452129.3833,4.1
2452130.3653,4.0
2452130.4486,4.0
2452130.6,3.0
2452131.2708,3.9
2452131.3,3.9
2452131.3076,3.9
2452132.2847,3.7
2452132.3,3.8
2452132.3799,3.9
2452132.3917,3.5
2452132.418,3.5
2452132.423,3.8
2452132.6007,3.9
2452132.7125,3.7
2452132.734,3.9
2452133.3,4.0
2452133.3576,4.0
2452133.3979,3.8
2452133.421,3.7
2452133.4514,4.0
2452133.6597,3.7
2452134.3361,4.1
2452134.3618,3.9
2452134.7423,3.8
2452135.3,4.5
2452135.3403,4.1
2452135.3986,3.9
2452135.41,4.2
2452135.6271,4.3
2452136.2708,4.0
2452136.449,4.1
2452136.6424,4.2
2452136.7284,4.1
2452137.2917,4.1
2452137.395,3.9
2452137.5514,4.3
2452137.6,4.3
2452137.7083,4.2
2452138.3,4.0
2452138.3125,3.9
2452138.41,3.8
2452138.4674,4.0
2452138.7076,3.8
2452139.3,4.1
2452139.3646,3.6
2452139.3889,3.5
2452139.389,3.6
2452139.4,3.8
2452139.7013,3.8
2452140.35,4.0
2452140.3563,3.8
2452140.397,3.8
2452141.3403,3.9
2452141.3694,3.8
2452141.392,4.1
2452141.5833,3.7
2452141.7055,3.7
2452142.3188,3.9
2452142.3861,4.2
2452142.4313,4.7
2452142.5903,3.9
2452142.7812,3.9
2452143.3139,4.1
2452143.3194,4.1
2452143.4208,4.5
2452143.4229,4.9
2452143.6,3.0
2452143.7763,4.1
2452144.2951,4.6
2452145.3056,4.1
2452145.3694,4.0
2452145.3708,4.1
2452145.376,3.8
2452145.4056,3.9
2452145.7402,3.6
2452146.2708,3.8
2452146.3257,3.9
2452146.347,3.6
2452146.3556,3.6
2452146.6812,3.6
2452146.7292,3.7
2452147.2708,3.9
2452147.3312,3.8
2452147.36,4.0
2452147.393,3.8
2452147.4083,3.8
2452147.7041,3.8
2452148.2903,3.9
2452148.2917,4.0
2452148.3,4.0
2452148.375,3.9
2452148.3847,3.9
2452148.4444,3.8
2452148.7007,3.6
2452148.7416,3.8
2452149.2465,4.1
2452149.3,4.3
2452149.3347,4.3
2452149.375,4.0
2452150.3542,4.1
2452150.366,4.0
2452150.379,4.3
2452150.6937,4.3
2452151.3,4.5
2452151.3,4.5
2452151.8222,4.5
2452152.291,4.2
2452152.296,3.9
2452152.7326,4.0
2452153.2986,3.6
2452153.3,3.9
2452153.3514,3.5
2452153.403,4.1
2452153.7131,3.8
2452154.3,3.8
2452154.3021,3.7
2452154.5347,4.0
2452154.7236,3.9
2452155.2917,3.9
2452155.3,4.2
2452155.3458,3.7
2452155.5326,4.1
2452155.7784,3.8
2452156.2569,4.1
2452156.2861,4.0
2452156.2979,3.5
2452156.3,4.5
2452156.377,3.8
2452156.5229,4.2
2452156.7368,4.1
2452157.2993,4.7
2452157.3125,4.0
2452157.359,4.1
2452157.5347,4.5
2452157.5694,4.0
2452158.3125,4.3
2452158.4271,4.1
2452158.5201,4.6
2452158.7159,4.4
2452159.3,4.0
2452159.3132,4.9
2452159.5153,4.3
2452159.6937,4.1
2452160.5188,3.4
2452160.609,3.5
2452160.6701,3.8
2452161.3,3.9
2452161.375,3.8
2452161.5,3.5
2452161.5125,3.7
2452161.5569,3.6
2452161.6555,3.7
2452162.2,3.9
2452162.2951,3.7
2452162.383,3.9
2452162.391,3.8
2452162.509,3.9
2452163.3,3.9
2452163.3021,3.9
2452163.34,4.0
2452163.6021,3.7
2452163.6917,4.1
2452164.2708,4.2
2452164.5083,4.1
2452165.3194,4.5
2452165.3653,4.2
2452165.392,4.1
2452165.5028,4.2
2452166.2917,4.3
2452166.3007,3.8
2452166.381,4.2
2452166.5222,4.3
2452166.5896,3.9
2452166.6527,3.9
2452167.2604,4.0
2452167.293,3.5
2452167.2979,3.8
2452167.389,3.7
2452167.5063,3.4
2452167.659,3.5
2452168.15,4.2
2452168.457,3.6
2452168.5229,3.7
2452168.6,4.3
2452168.6472,3.9
2452168.7396,3.6
2452169.2292,4.0
2452169.5597,4.0
2452169.6021,3.7
2452169.6777,3.9
2452170.375,3.7
2452170.5563,4.1
2452171.2292,4.4
2452171.353,4.1
2452171.7027,4.2
2452172.2847,3.9
2452172.3215,4.5
2452172.6236,4.1
2452172.7125,4.0
2452173.2882,4.5
2452174.17,4.2
2452174.375,3.9
2452174.6229,3.5
2452174.625,4.1
2452175.298,3.7
2452175.3125,3.6
2452175.483,3.9
2452175.5847,3.9
2452176.3125,3.9
2452176.3208,3.8
2452176.5076,3.9
2452176.6528,3.9
2452177.1789,4.2
2452177.2847,3.9
2452178.2483,4.2
2452178.3125,4.1
2452178.6285,4.1
2452179.3056,4.4
2452179.5181,4.5
2452179.6944,4.2
2452180.2708,4.4
2452181.2833,4.1
2452181.2847,3.7
2452181.6944,3.4
2452181.7361,3.7
2452182.479,3.9
2452182.4965,3.8
2452182.6875,3.6
2452182.693,3.8
2452182.716,3.7
2452184.3056,3.7
2452184.6458,3.9
2452184.6625,4.0
2452185.2639,4.0
2452185.3889,4.0
2452185.4924,4.3
2452185.6,4.3
2452185.6458,4.2
2452185.677,4.1
2452186.263,4.1
2452186.5,4.4
2452186.6493,4.4
2452187.4861,4.4
2452187.5,4.3
2452187.6354,4.5
2452187.6388,4.4
2452188.4806,4.0
2452188.659,3.7
2452188.7083,3.9
2452189.1587,3.9
2452189.25,3.4
2452189.2771,3.8
2452189.4868,3.4
2452189.5931,3.5
2452189.6,3.9
2452189.6806,3.6
2452190.2292,3.9
2452190.2583,3.6
2452190.4722,3.8
2452190.6306,3.7
2452191.2616,3.7
2452191.2639,3.8
2452191.3306,3.9
2452191.4708,3.9
2452192.2639,4.0
2452192.3039,3.75
2452192.5035,4.1
2452192.6,3.9
2452192.7201,4.1
2452193.2674,4.5
2452193.3146,4.5
2452193.3319,4.1
2452193.4819,4.2
2452194.2708,4.1
2452194.4931,4.5
2452194.6145,4.2
2452195.292,4.2
2452195.3153,4.2
2452195.3264,3.7
2452196.2683,3.4
2452196.3229,3.6
2452197.2083,3.8
2452197.6145,3.7
2452197.75,4.0
2452198.2743,3.7
2452198.357,3.8
2452198.4625,3.9
2452199.2986,4.0
2452200.2917,4.1
2452200.5958,4.4
2452201.2569,4.0
2452201.288,4.3
2452201.5,4.5
2452201.516,4.5
2452201.5944,3.9
2452201.7347,4.6
2452202.2847,4.0
2452202.4833,4.4
2452202.675,3.9
2452203.2049,3.7
2452203.4667,3.6
2452203.5,4.2
2452203.5486,3.5
2452203.6708,4.1
2452204.2292,3.7
2452204.269,3.9
2452204.5049,3.7
2452205.3646,3.6
2452205.4729,3.9
2452206.2986,3.7
2452207.1875,4.1
2452207.4625,4.2
2452207.618,4.1
2452207.6181,4.4
2452208.2813,4.3
2452208.5,3.3
2452208.5694,4.4
2452209.349,4.2
2452209.4868,4.4
2452210.2917,3.6
2452211.2014,3.6
2452211.29,3.8
2452211.4577,3.8
2452211.6236,3.5
2452212.2292,3.7
2452213.2083,3.9
2452213.2444,3.8
2452213.259,4.0
2452213.5583,4.0
2452215.3333,4.0
2452215.5986,4.6
2452216.278,4.0
2452216.6659,4.4
2452217.4563,3.9
2452217.5,3.6
2452217.6472,3.9
2452218.2076,3.7
2452218.271,3.8
2452218.5674,3.5
2452218.6368,3.5
2452218.6659,3.7
2452219.6861,4.0
2452220.2465,3.7
2452220.391,3.8
2452220.4625,3.9
2452221.4868,4.1
2452221.5784,4.3
2452222.264,3.9
2452223.294,4.4
2452223.6215,4.2
2452224.5,3.9
2452224.6118,4.0
2452224.6632,3.6
2452225.5812,3.8
2452226.4438,4.0
2452226.5847,4.2
2452227.285,3.9
2452227.4417,3.9
2452227.5743,4.1
2452228.6361,3.7
2452229.263,4.3
2452230.2,4.1
2452230.2167,4.5
2452230.5902,4.1
2452231.2014,4.2
2452231.5222,3.8
2452231.5417,3.7
2452231.5493,4.0
2452232.4556,3.7
2452232.5687,3.8
2452232.5833,3.4
2452233.3493,3.7
2452233.4632,3.9
2452233.6111,3.9
2452234.3403,3.9
2452234.5486,3.9
2452235.6284,4.4
2452236.275,4.0
2452240.278,3.8
2452241.266,3.9
2452244.1771,4.1
2452245.256,4.2
2452245.282,4.3
2452245.4646,4.2
2452246.234,3.8
2452247.4375,3.7
2452248.4556,3.9
2452249.5368,4.0
2452250.5597,4.3
2452251.277,4.2
2452252.184,4.2
2452253.2,3.8
2452253.2139,4.0
2452253.4396,3.9
2452253.6437,3.9
2452257.5437,4.2
2452259.209,4.0
2452259.5,3.5
2452261.5548,3.7
2452264.5576,4.3
2452266.5,3.5
2452267.5472,4.0
2452268.5618,3.5
2452269.5715,3.6
2452270.5555,3.8
2452271.5694,4.0
2452272.257,4.1
2452272.559,4.2
2452273.218,4.2
2452273.5625,4.5
2452275.5694,3.7
2452276.222,3.9
2452276.5625,4.3
2452279.237,4.4
2452280.5513,4.4
2452281.5395,4.0
2452284.559,4.2
2452304.758,3.9
2452344.66,4.2
2452345.62,4.1
2452351.644,4.2
2452362.599,3.9
2452363.615,3.8
2452367.625,4.1
2452376.56,3.6
2452384.585,3.8
2452391.545,4.0
2452395.474,4.1
2452396.483,3.9
2452397.491,3.6
2452398.516,3.8
2452399.499,4.0
2452400.486,4.1
2452402.499,4.2
2452407.5542,3.9
2452413.451,3.8
2452419.496,3.7
2452425.493,3.9
2452426.458,3.6
2452426.8743,3.8
2452429.472,4.1
2452430.472,4.2
2452431.424,4.2
2452432.7639,3.7
2452433.6,3.8
2452433.7389,3.7
2452433.8611,3.7
2452437.4479,3.9
2452438.456,4.2
2452438.7632,4.0
2452440.4222,3.5
2452440.436,3.6
2452440.5,3.7
2452440.7556,3.7
2452442.419,3.9
2452442.5347,4.0
2452443.4326,4.0
2452443.5486,4.3
2452444.432,4.2
2452444.7778,4.0
2452445.399,4.1
2452446.449,4.0
2452446.6,4.4
2452446.759,4.1
2452447.369,3.6
2452447.7625,3.8
2452448.401,3.6
2452448.7611,4.0
2452448.8632,3.8
2452450.4083,3.9
2452451.388,4.1
2452451.4063,3.9
2452452.378,4.1
2452452.7674,4.0
2452453.3986,3.9
2452453.422,4.2
2452454.4153,3.6
2452454.46,3.8
2452454.7694,3.6
2452456.428,3.9
2452456.766,4.0
2452458.7507,4.0
2452459.7507,4.1
2452460.3938,4.1
2452461.385,3.8
2452461.467,3.6
2452461.5799,3.5
2452461.7431,3.6
2452462.3826,3.5
2452462.6,4.2
2452462.6806,3.7
2452462.7514,3.6
2452463.3847,3.6
2452463.4201,3.7
2452463.6292,4.0
2452464.3826,3.8
2452464.4194,3.9
2452464.4653,4.0
2452464.469,4.0
2452465.4,4.3
2452465.41,4.1
2452465.4618,4.2
2452465.7063,3.9
2452465.7514,4.2
2452466.3667,4.1
2452466.3764,4.2
2452466.462,4.0
2452466.6569,4.4
2452467.521,4.0
2452467.6,4.5
2452467.7493,4.1
2452467.8333,4.1
2452468.385,4.0
2452468.467,3.6
2452468.5611,3.6
2452468.5889,3.8
2452468.6,3.5
2452468.6396,3.8
2452468.7319,3.9
2452469.4,4.3
2452469.475,3.8
2452469.6472,3.6
2452469.6632,3.6
2452470.44,3.8
2452470.5847,4.0
2452470.6271,3.9
2452470.6306,3.7
2452470.7354,3.7
2452471.5875,4.1
2452471.75,3.9
2452472.6,4.3
2452472.6069,4.2
2452472.734,4.1
2452475.4215,3.9
2452476.3847,3.6
2452476.4222,3.6
2452477.725,3.9
2452477.7528,3.7
2452478.741,3.7
2452479.3521,3.9
2452480.7257,4.3
2452481.3715,4.5
2452481.5708,4.4
2452481.6,3.5
2452482.3056,4.1
2452482.422,4.1
2452482.7257,4.0
2452483.3125,3.8
2452483.3514,3.7
2452483.359,3.6
2452483.4111,3.7
2452483.424,4.0
2452483.7257,3.5
2452484.3333,3.8
2452484.356,3.7
2452484.3646,3.6
2452484.401,3.8
2452485.5632,3.9
2452485.7208,3.8
2452485.7472,3.8
2452486.3646,4.0
2452486.5785,4.2
2452486.7389,4.1
2452487.3979,4.2
2452487.5694,4.2
2452488.2743,4.4
2452488.3646,4.1
2452488.3937,4.2
2452489.3021,4.4
2452489.39,4.0
2452489.6771,3.8
2452490.3576,3.7
2452490.3854,3.8
2452490.422,3.6
2452490.5,3.9
2452490.5944,3.5
2452490.7792,3.7
2452491.3771,3.6
2452492.3847,3.9
2452492.7146,3.9
2452493.3056,3.8
2452493.399,3.6
2452493.4264,3.7
2452493.559,4.0
2452493.5764,4.0
2452493.6,3.7
2452493.7653,3.9
2452494.3958,4.1
2452494.5611,4.3
2452494.5993,3.7
2452494.7097,4.0
2452494.7278,4.2
2452495.441,3.4
2452495.5542,4.4
2452495.6,3.5
2452495.7104,4.1
2452495.7549,4.5
2452496.6,3.5
2452496.6514,4.4
2452496.7306,3.7
2452496.7688,3.9
2452497.2569,4.0
2452497.4479,3.6
2452497.6,3.8
2452497.6354,3.4
2452498.3403,3.6
2452498.6,3.9
2452498.6035,3.7
2452498.7229,3.8
2452499.3299,4.0
2452499.3681,3.7
2452499.3882,3.9
2452499.493,3.6
2452499.5563,3.9
2452500.3708,4.1
2452500.3854,3.7
2452500.389,3.6
2452500.7507,3.9
2452501.3021,4.1
2452501.3535,4.0
2452501.396,4.0
2452501.6653,4.0
2452501.7292,4.0
2452502.3326,4.8
2452502.3611,4.4
2452502.3764,4.1
2452502.401,4.3
2452502.455,4.2
2452503.2951,4.3
2452503.39,4.0
2452503.392,4.1
2452503.4132,4.8
2452503.7063,4.1
2452504.3472,4.0
2452504.5542,3.7
2452504.7576,3.9
2452505.3438,3.5
2452505.404,3.9
2452505.413,3.8
2452505.7063,3.6
2452506.3632,3.8
2452506.5549,3.8
2452507.2917,3.9
2452507.5542,3.9
2452507.6958,4.3
2452507.7431,4.0
2452508.359,3.9
2452508.5646,4.1
2452508.6993,4.0
2452509.3333,4.1
2452510.3125,4.2
2452510.55,4.2
2452510.6861,4.1
2452510.7583,4.3
2452511.3299,4.0
2452511.7049,3.7
2452511.7208,3.7
2452512.3542,3.6
2452512.392,3.8
2452512.5424,3.7
2452513.309,3.9
2452513.374,4.0
2452513.6083,3.5
2452513.6722,3.9
2452513.6778,3.7
2452514.3056,4.0
2452514.3889,3.7
2452514.5507,3.9
2452514.6056,3.8
2452514.6674,3.8
2452514.7,3.9
2452515.3125,4.0
2452515.4,4.0
2452515.6097,4.0
2452515.6736,4.0
2452515.6785,4.2
2452516.3229,4.4
2452516.368,3.9
2452516.6646,3.9
2452516.6792,4.5
2452517.3438,4.4
2452517.4,4.2
2452517.5347,4.2
2452517.6271,4.3
2452518.292,4.1
2452518.3299,4.2
2452518.3646,4.0
2452518.449,3.8
2452518.716,3.6
2452519.377,3.7
2452519.3958,3.6
2452519.6799,3.6
2452519.6903,3.6
2452520.3292,3.55
2452520.3528,3.9
2452520.3569,3.7
2452520.5785,3.8
2452520.6931,3.7
2452521.525,4.0
2452521.6097,3.6
2452522.2764,4.0
2452522.3785,3.8
2452522.5201,4.2
2452522.6097,3.7
2452522.6611,4.0
2452522.7542,4.2
2452523.266,4.3
2452523.5993,3.9
2452523.6,4.2
2452524.284,4.5
2452524.2986,4.8
2452524.6729,4.3
2452524.7014,4.4
2452525.366,3.8
2452525.5576,4.2
2452525.6,4.2
2452525.6132,3.7
2452525.6479,4.3
2452525.6618,3.9
2452526.2486,3.7
2452526.2847,3.7
2452526.5125,3.7
2452526.6,4.0
2452526.6562,3.7
2452526.6583,3.9
2452527.2514,3.6
2452527.3104,3.8
2452527.3903,3.7
2452527.5118,3.8
2452527.6,4.0
2452528.2465,3.6
2452528.2972,3.6
2452528.5257,3.9
2452528.5938,3.7
2452528.6611,3.6
2452528.7292,3.7
2452529.26,4.0
2452529.3326,3.7
2452529.3507,4.0
2452529.4188,3.7
2452529.6146,3.9
2452529.6632,3.8
2452529.666,4.3
2452530.264,4.1
2452530.3021,4.1
2452530.5042,4.2
2452530.634,3.4
2452530.6625,4.0
2452531.2882,3.8
2452531.3507,4.2
2452531.3778,4.1
2452531.4146,4.2
2452531.6,4.3
2452531.659,4.2
2452532.3569,4.1
2452532.4201,3.5
2452532.7375,4.1
2452533.2924,3.5
2452533.3722,3.8
2452534.6042,3.5
2452535.5042,4.0
2452535.6354,3.9
2452535.7188,4.0
2452536.3542,3.8
2452537.5042,4.4
2452537.6757,4.4
2452538.2604,4.1
2452539.2667,4.5
2452539.3056,4.0
2452540.3438,3.6
2452540.4965,3.9
2452540.5917,3.5
2452540.6382,3.6
2452540.6931,3.7
2452541.2743,3.7
2452541.383,3.8
2452541.4958,3.9
2452541.5993,3.6
2452541.6451,3.5
2452541.9313,3.7
2452542.2083,4.0
2452542.395,3.7
2452542.4931,4.0
2452542.6007,3.8
2452542.6514,3.8
2452542.6604,4.0
2452543.3056,3.5
2452543.5958,4.1
2452543.6229,3.9
2452544.3299,4.4
2452545.2951,4.0
2452545.3361,4.1
2452545.3847,3.9
2452545.6104,4.3
2452546.5806,4.4
2452546.6,4.2
2452546.6681,3.9
2452547.2361,3.9
2452547.2528,4.2
2452547.268,4.0
2452547.2861,3.9
2452547.4882,4.0
2452548.2535,3.7
2452548.2854,3.5
2452548.4903,3.6
2452548.5896,3.5
